epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
365,309.293,0.38901,1.15114,1.05505,0.9533,0.98,0.995,0.98107,0.20907,0.33391,0.92083,5.16668e-05,5.16668e-05,5.16668e-05
366,313.241,0.29155,0.93433,0.96128,0.95565,0.98,0.995,0.98107,0.21712,0.3318,0.92478,5.13005e-05,5.13005e-05,5.13005e-05
367,316.935,0.34958,0.99166,0.98508,0.95849,0.98,0.995,0.98107,0.22966,0.33087,0.92921,5.09342e-05,5.09342e-05,5.09342e-05
368,321.226,0.32319,0.88943,0.93136,0.96032,1,0.995,0.98306,0.23179,0.33012,0.93004,5.05679e-05,5.05679e-05,5.05679e-05
369,325.084,0.38334,1.1192,1.0162,0.96241,1,0.995,0.98107,0.23113,0.33119,0.93058,5.02016e-05,5.02016e-05,5.02016e-05
370,328.905,0.31991,0.95465,0.97242,0.96257,1,0.995,0.98107,0.22781,0.33347,0.93022,4.98353e-05,4.98353e-05,4.98353e-05
371,332.671,0.3154,0.94741,0.97708,0.96139,1,0.995,0.98704,0.22032,0.33109,0.92693,4.9469e-05,4.9469e-05,4.9469e-05
372,336.55,0.3226,1.0325,0.94424,0.95994,1,0.995,0.98903,0.21652,0.33322,0.92526,4.91027e-05,4.91027e-05,4.91027e-05
373,340.485,0.31462,0.88138,0.92115,0.95818,1,0.995,0.98903,0.21397,0.33435,0.92378,4.87364e-05,4.87364e-05,4.87364e-05
374,344.374,0.33042,0.93416,0.97561,0.95822,1,0.995,0.98903,0.21084,0.33369,0.92143,4.83701e-05,4.83701e-05,4.83701e-05
375,348.148,0.38179,1.12475,1.06711,0.95862,1,0.995,0.98505,0.20714,0.33055,0.92061,4.80038e-05,4.80038e-05,4.80038e-05
376,352.1,0.41624,1.13826,1.03288,0.95903,1,0.995,0.98505,0.2051,0.32817,0.91927,4.76375e-05,4.76375e-05,4.76375e-05
377,355.134,0.28653,0.81708,0.92731,0.95825,1,0.995,0.98306,0.20858,0.32933,0.92099,4.72712e-05,4.72712e-05,4.72712e-05
378,356.017,0.29032,1.01869,0.99632,0.95679,1,0.995,0.98107,0.22071,0.32945,0.92699,4.69049e-05,4.69049e-05,4.69049e-05
379,356.796,0.33995,0.8704,0.98781,0.95556,1,0.995,0.98107,0.23163,0.33595,0.93157,4.65386e-05,4.65386e-05,4.65386e-05
380,357.581,0.48206,1.38451,1.14884,0.952,1,0.995,0.98107,0.23681,0.33978,0.93173,4.61723e-05,4.61723e-05,4.61723e-05
381,358.352,0.31638,0.86538,0.98052,0.94935,1,0.995,0.98107,0.23576,0.34138,0.92879,4.5806e-05,4.5806e-05,4.5806e-05
382,359.128,0.31336,0.92221,0.96361,0.94696,1,0.995,0.98107,0.23202,0.34733,0.92658,4.54397e-05,4.54397e-05,4.54397e-05
383,359.9,0.44074,1.12711,1.03744,0.94871,1,0.995,0.98306,0.22708,0.34951,0.92295,4.50734e-05,4.50734e-05,4.50734e-05
384,360.698,0.27629,0.87923,0.88469,0.95203,1,0.995,0.98306,0.23528,0.35203,0.92484,4.47071e-05,4.47071e-05,4.47071e-05
385,361.517,0.36456,1.11716,1.00474,0.9546,1,0.995,0.98903,0.23921,0.35007,0.9248,4.43408e-05,4.43408e-05,4.43408e-05
386,362.356,0.3656,0.97755,1.0559,0.95353,1,0.995,0.98704,0.23393,0.34675,0.92184,4.39745e-05,4.39745e-05,4.39745e-05
387,363.177,0.32634,1.29288,0.95171,0.9527,1,0.995,0.99102,0.21741,0.33783,0.91392,4.36082e-05,4.36082e-05,4.36082e-05
388,364.061,0.3219,1.02548,0.99044,0.9566,1,0.995,0.99102,0.19753,0.32849,0.90737,4.32419e-05,4.32419e-05,4.32419e-05
389,364.872,0.30456,0.9308,1.00205,0.961,1,0.995,0.99102,0.1879,0.32084,0.9044,4.28756e-05,4.28756e-05,4.28756e-05
390,365.687,0.36811,1.15463,1.04423,0.95998,1,0.995,0.98903,0.19027,0.32343,0.90492,4.25093e-05,4.25093e-05,4.25093e-05
391,366.487,0.2827,0.92003,0.95775,0.95956,1,0.995,0.98903,0.19812,0.32373,0.90882,4.2143e-05,4.2143e-05,4.2143e-05
392,367.284,0.32374,0.87045,0.95926,0.95878,1,0.995,0.98903,0.20124,0.32199,0.90996,4.17767e-05,4.17767e-05,4.17767e-05
393,368.076,0.33058,0.8733,0.99755,0.95803,1,0.995,0.98903,0.20249,0.32431,0.9096,4.14104e-05,4.14104e-05,4.14104e-05
394,368.862,0.3245,1.11927,0.96254,0.95736,1,0.995,0.98704,0.20562,0.33028,0.90962,4.10441e-05,4.10441e-05,4.10441e-05
395,369.636,0.36807,0.87054,1.02822,0.95775,1,0.995,0.98704,0.20855,0.33463,0.91017,4.06778e-05,4.06778e-05,4.06778e-05
396,370.429,0.38231,0.97277,1.02311,0.95419,1,0.995,0.98903,0.21262,0.33995,0.91312,4.03115e-05,4.03115e-05,4.03115e-05
397,371.227,0.37556,0.89081,0.9781,0.95369,1,0.995,0.98704,0.21369,0.33586,0.91653,3.99452e-05,3.99452e-05,3.99452e-05
398,372.028,0.30369,0.77147,0.98531,0.95576,1,0.995,0.98704,0.21057,0.33381,0.91542,3.95789e-05,3.95789e-05,3.95789e-05
399,372.907,0.32737,0.94523,0.97853,0.95668,1,0.995,0.98704,0.20557,0.32663,0.91367,3.92126e-05,3.92126e-05,3.92126e-05
400,373.71,0.33373,0.85879,0.9576,0.95766,1,0.995,0.98903,0.20501,0.31962,0.91405,3.88463e-05,3.88463e-05,3.88463e-05
401,374.5,0.3393,0.95482,0.96002,0.95709,1,0.995,0.98704,0.20775,0.32095,0.91616,3.848e-05,3.848e-05,3.848e-05
402,375.294,0.29887,1.0829,0.95657,0.95666,1,0.995,0.98704,0.20485,0.31903,0.91383,3.81137e-05,3.81137e-05,3.81137e-05
403,376.092,0.27201,0.90648,0.94948,0.9588,1,0.995,0.98903,0.20242,0.31687,0.91359,3.77474e-05,3.77474e-05,3.77474e-05
404,376.884,0.36837,1.07699,0.95972,0.95872,1,0.995,0.98903,0.19695,0.31547,0.9128,3.73811e-05,3.73811e-05,3.73811e-05
405,377.675,0.33386,0.86587,0.93739,0.95878,1,0.995,0.99102,0.1922,0.3153,0.91073,3.70148e-05,3.70148e-05,3.70148e-05
406,378.473,0.34955,1.06042,1.01298,0.95775,1,0.995,0.99102,0.18982,0.31847,0.90893,3.66485e-05,3.66485e-05,3.66485e-05
407,379.28,0.29642,0.90754,0.94722,0.95644,1,0.995,0.99102,0.19295,0.3237,0.9087,3.62822e-05,3.62822e-05,3.62822e-05
408,380.08,0.31056,0.91457,0.95955,0.95587,1,0.995,0.99102,0.19355,0.32561,0.90901,3.59159e-05,3.59159e-05,3.59159e-05
409,380.872,0.34758,0.99778,0.98266,0.95655,1,0.995,0.98903,0.19487,0.32795,0.9076,3.55496e-05,3.55496e-05,3.55496e-05
410,381.747,0.32777,0.97051,0.94194,0.95667,1,0.995,0.98903,0.19424,0.32723,0.9063,3.51833e-05,3.51833e-05,3.51833e-05
411,382.551,0.31375,0.77567,0.94362,0.95716,1,0.995,0.98903,0.19248,0.32376,0.90613,3.4817e-05,3.4817e-05,3.4817e-05
412,383.349,0.30817,1.03826,0.97252,0.95706,1,0.995,0.98903,0.19178,0.3211,0.90667,3.44507e-05,3.44507e-05,3.44507e-05
413,384.141,0.30381,0.81489,0.92987,0.95602,1,0.995,0.98903,0.19191,0.32137,0.90801,3.40844e-05,3.40844e-05,3.40844e-05
414,384.939,0.32441,0.91671,0.99799,0.95537,1,0.995,0.99102,0.19214,0.32007,0.90827,3.37181e-05,3.37181e-05,3.37181e-05
415,385.752,0.29527,0.92241,0.97851,0.95389,1,0.995,0.98903,0.19156,0.3192,0.90959,3.33518e-05,3.33518e-05,3.33518e-05
416,386.549,0.33053,0.87421,0.96933,0.95411,1,0.995,0.98903,0.1906,0.31901,0.90851,3.29855e-05,3.29855e-05,3.29855e-05
417,387.336,0.30131,0.8217,0.94365,0.95522,1,0.995,0.98903,0.19034,0.32243,0.90736,3.26192e-05,3.26192e-05,3.26192e-05
418,388.126,0.31236,0.98429,0.97166,0.95366,1,0.995,0.98704,0.1914,0.32788,0.90694,3.22529e-05,3.22529e-05,3.22529e-05
419,388.941,0.25365,0.75436,0.95488,0.95607,1,0.995,0.98505,0.1928,0.32992,0.90806,3.18866e-05,3.18866e-05,3.18866e-05
420,389.747,0.3385,0.93818,1.00715,0.95831,1,0.995,0.98505,0.19287,0.33345,0.90768,3.15203e-05,3.15203e-05,3.15203e-05
421,390.633,0.30122,0.90618,0.99889,0.96045,1,0.995,0.98505,0.19159,0.33016,0.90599,3.1154e-05,3.1154e-05,3.1154e-05
422,391.435,0.26045,0.85609,0.99592,0.96274,1,0.995,0.98704,0.19038,0.32164,0.90363,3.07877e-05,3.07877e-05,3.07877e-05
423,392.227,0.31205,0.88087,0.92431,0.95791,1,0.995,0.98704,0.19282,0.31715,0.90218,3.04214e-05,3.04214e-05,3.04214e-05
424,393.02,0.31316,1.03401,0.97034,0.95774,1,0.995,0.98903,0.19645,0.31801,0.90251,3.00551e-05,3.00551e-05,3.00551e-05
425,393.811,0.39227,0.99672,1.00278,0.9598,1,0.995,0.98704,0.19869,0.31899,0.90273,2.96888e-05,2.96888e-05,2.96888e-05
426,394.617,0.27214,1.02319,0.96698,0.95675,1,0.995,0.98903,0.20461,0.31793,0.9058,2.93225e-05,2.93225e-05,2.93225e-05
427,395.421,0.28728,0.8782,0.94663,0.95456,1,0.995,0.98903,0.20412,0.32098,0.90547,2.89562e-05,2.89562e-05,2.89562e-05
428,396.206,0.28529,1.00221,0.9738,0.9524,1,0.995,0.98903,0.198,0.31913,0.90335,2.85899e-05,2.85899e-05,2.85899e-05
429,396.993,0.31932,0.8758,0.94546,0.94973,1,0.995,0.99102,0.19356,0.31982,0.90189,2.82236e-05,2.82236e-05,2.82236e-05
430,397.798,0.33165,1.0022,0.96317,0.9504,1,0.995,0.98903,0.19499,0.32043,0.90245,2.78573e-05,2.78573e-05,2.78573e-05
431,398.59,0.3537,1.00408,0.99608,0.95375,1,0.995,0.98903,0.19669,0.32311,0.90326,2.7491e-05,2.7491e-05,2.7491e-05
432,399.42,0.27593,0.96231,0.95226,0.9567,1,0.995,0.98903,0.19818,0.32258,0.90433,2.71247e-05,2.71247e-05,2.71247e-05
433,400.222,0.34497,1.10277,0.9585,0.96065,1,0.995,0.98903,0.20012,0.32453,0.90612,2.67584e-05,2.67584e-05,2.67584e-05
434,401.013,0.39043,0.77949,1.07696,0.9631,1,0.995,0.98903,0.20174,0.32595,0.9077,2.63921e-05,2.63921e-05,2.63921e-05
435,401.805,0.25788,0.78128,0.95166,0.96412,1,0.995,0.98903,0.19736,0.32465,0.90688,2.60258e-05,2.60258e-05,2.60258e-05
436,402.63,0.34916,1.00493,0.94649,0.96354,1,0.995,0.98704,0.19503,0.32268,0.90536,2.56595e-05,2.56595e-05,2.56595e-05
437,403.433,0.30521,0.87918,0.9491,0.96198,1,0.995,0.98704,0.19307,0.32118,0.90347,2.52932e-05,2.52932e-05,2.52932e-05
438,404.254,0.34102,0.86731,0.91978,0.96121,1,0.995,0.98704,0.19097,0.31881,0.90331,2.49269e-05,2.49269e-05,2.49269e-05
439,405.049,0.40168,1.1484,1.02856,0.95988,1,0.995,0.98704,0.1938,0.32038,0.906,2.45606e-05,2.45606e-05,2.45606e-05
440,405.862,0.34787,0.95578,1.01633,0.95928,1,0.995,0.98704,0.19499,0.32353,0.90684,2.41943e-05,2.41943e-05,2.41943e-05
441,406.662,0.32186,0.98238,0.93552,0.95837,1,0.995,0.98704,0.19567,0.32592,0.90799,2.3828e-05,2.3828e-05,2.3828e-05
442,407.449,0.33316,0.92205,1.01591,0.95952,1,0.995,0.98903,0.19827,0.32607,0.90932,2.34617e-05,2.34617e-05,2.34617e-05
443,408.323,0.30099,0.79065,0.95678,0.96255,1,0.995,0.99102,0.19698,0.32605,0.91034,2.30954e-05,2.30954e-05,2.30954e-05
444,409.153,0.29489,0.83074,0.93156,0.96384,1,0.995,0.99301,0.19297,0.32437,0.90908,2.27291e-05,2.27291e-05,2.27291e-05
445,409.977,0.24008,0.75225,0.93377,0.96375,1,0.995,0.99301,0.18926,0.3224,0.90781,2.23628e-05,2.23628e-05,2.23628e-05
446,410.779,0.32113,0.79412,0.99106,0.96369,1,0.995,0.99102,0.18512,0.31981,0.90656,2.19965e-05,2.19965e-05,2.19965e-05
447,411.564,0.32667,0.98678,0.97216,0.96328,1,0.995,0.99102,0.18047,0.31861,0.90386,2.16302e-05,2.16302e-05,2.16302e-05
448,412.373,0.28514,0.89182,0.92382,0.96252,1,0.995,0.99102,0.17682,0.31903,0.90169,2.12639e-05,2.12639e-05,2.12639e-05
449,413.18,0.31318,0.85377,0.94263,0.95993,1,0.995,0.99102,0.17479,0.31647,0.89958,2.08976e-05,2.08976e-05,2.08976e-05
450,414.009,0.28573,1.00747,0.96311,0.95889,1,0.995,0.99301,0.17279,0.3152,0.89787,2.05313e-05,2.05313e-05,2.05313e-05
451,414.812,0.3255,0.96374,0.93002,0.95813,1,0.995,0.995,0.17217,0.31649,0.89775,2.0165e-05,2.0165e-05,2.0165e-05
452,415.63,0.31642,0.83826,0.99163,0.95641,1,0.995,0.995,0.17154,0.31856,0.89682,1.97987e-05,1.97987e-05,1.97987e-05
453,416.426,0.27074,0.87948,0.93609,0.95467,1,0.995,0.995,0.17025,0.32101,0.89488,1.94324e-05,1.94324e-05,1.94324e-05
454,417.329,0.27167,0.77896,0.95238,0.95444,1,0.995,0.99301,0.17036,0.32302,0.89339,1.90661e-05,1.90661e-05,1.90661e-05
455,418.128,0.29792,0.83301,0.942,0.95494,1,0.995,0.99102,0.16967,0.32354,0.89246,1.86998e-05,1.86998e-05,1.86998e-05
456,418.944,0.35042,0.92088,0.9545,0.95551,1,0.995,0.99301,0.16792,0.32246,0.89137,1.83335e-05,1.83335e-05,1.83335e-05
457,419.744,0.30505,0.96476,0.92971,0.95682,1,0.995,0.99102,0.16709,0.31934,0.89203,1.79672e-05,1.79672e-05,1.79672e-05
458,420.538,0.28737,0.82825,0.91787,0.95628,1,0.995,0.99301,0.16746,0.3188,0.89193,1.76009e-05,1.76009e-05,1.76009e-05
459,421.358,0.34339,0.96969,1.04752,0.95764,1,0.995,0.99301,0.16624,0.31775,0.89147,1.72346e-05,1.72346e-05,1.72346e-05
460,422.164,0.32037,0.83015,1.0009,0.95802,1,0.995,0.99301,0.16517,0.31451,0.89158,1.68683e-05,1.68683e-05,1.68683e-05
461,422.946,0.32071,1.06126,0.98768,0.95888,1,0.995,0.99301,0.16526,0.31294,0.8919,1.6502e-05,1.6502e-05,1.6502e-05
462,423.791,0.25416,0.74695,0.92141,0.9589,1,0.995,0.99301,0.16493,0.31236,0.89203,1.61357e-05,1.61357e-05,1.61357e-05
463,424.606,0.28751,0.79801,0.97623,0.95911,1,0.995,0.99301,0.16377,0.30896,0.8919,1.57694e-05,1.57694e-05,1.57694e-05
464,425.411,0.30084,0.81453,0.92525,0.95773,1,0.995,0.99301,0.16363,0.31007,0.89193,1.54031e-05,1.54031e-05,1.54031e-05
465,426.306,0.28802,0.84222,0.95567,0.95554,1,0.995,0.99301,0.16456,0.31141,0.89195,1.50368e-05,1.50368e-05,1.50368e-05
466,427.109,0.33203,0.82855,0.93385,0.95553,1,0.995,0.99102,0.16458,0.30951,0.89187,1.46705e-05,1.46705e-05,1.46705e-05
467,427.929,0.28144,0.8174,0.94251,0.95393,1,0.995,0.99102,0.16635,0.3094,0.89195,1.43042e-05,1.43042e-05,1.43042e-05
468,428.745,0.35935,1.16725,0.95943,0.95077,1,0.995,0.98903,0.16824,0.30855,0.89191,1.39379e-05,1.39379e-05,1.39379e-05
469,429.545,0.2918,0.89771,0.9537,0.95152,1,0.995,0.98903,0.16939,0.30788,0.89229,1.35716e-05,1.35716e-05,1.35716e-05
470,430.334,0.25567,0.94743,0.97161,0.95047,1,0.995,0.98903,0.17119,0.30725,0.8924,1.32053e-05,1.32053e-05,1.32053e-05
471,431.129,0.33272,0.95946,0.99945,0.95186,1,0.995,0.98903,0.17277,0.30738,0.89334,1.2839e-05,1.2839e-05,1.2839e-05
472,431.934,0.27386,0.85065,0.97696,0.9498,1,0.995,0.99102,0.17345,0.30701,0.89403,1.24727e-05,1.24727e-05,1.24727e-05
473,432.725,0.23807,0.89045,0.8851,0.94935,1,0.995,0.99301,0.1728,0.30735,0.89362,1.21064e-05,1.21064e-05,1.21064e-05
474,433.511,0.34284,0.88853,0.95454,0.94819,1,0.995,0.99301,0.1721,0.30656,0.89323,1.17401e-05,1.17401e-05,1.17401e-05
475,434.313,0.27248,0.75271,0.94169,0.94858,1,0.995,0.99301,0.17002,0.30705,0.89043,1.13738e-05,1.13738e-05,1.13738e-05
476,435.193,0.29181,0.83544,0.96109,0.94667,1,0.995,0.99301,0.16789,0.30815,0.88911,1.10075e-05,1.10075e-05,1.10075e-05
477,435.988,0.32126,0.83195,0.99384,0.94462,1,0.995,0.99301,0.16826,0.30764,0.88945,1.06412e-05,1.06412e-05,1.06412e-05
478,436.791,0.36581,0.99793,1.03173,0.94452,1,0.995,0.99301,0.16826,0.30732,0.88944,1.02749e-05,1.02749e-05,1.02749e-05
479,437.59,0.29744,0.89383,0.9693,0.94912,1,0.995,0.99301,0.16783,0.30809,0.88944,9.9086e-06,9.9086e-06,9.9086e-06
480,438.384,0.34887,0.91395,1.05152,0.95006,1,0.995,0.99301,0.16646,0.30605,0.88925,9.5423e-06,9.5423e-06,9.5423e-06
481,439.188,0.31027,0.9836,0.99776,0.95093,1,0.995,0.99301,0.16586,0.30585,0.88897,9.176e-06,9.176e-06,9.176e-06
482,439.982,0.24977,0.91075,0.94952,0.95044,1,0.995,0.99301,0.16633,0.30618,0.88933,8.8097e-06,8.8097e-06,8.8097e-06
483,440.783,0.30521,0.92699,0.97876,0.95276,1,0.995,0.99301,0.16641,0.30719,0.8904,8.4434e-06,8.4434e-06,8.4434e-06
484,441.585,0.25643,0.8025,0.89705,0.95247,1,0.995,0.99301,0.16631,0.30705,0.89061,8.0771e-06,8.0771e-06,8.0771e-06
485,442.46,0.26515,0.87582,0.97974,0.95197,1,0.995,0.995,0.16675,0.30664,0.8915,7.7108e-06,7.7108e-06,7.7108e-06
486,443.273,0.28157,0.83472,0.96509,0.95204,1,0.995,0.99301,0.16611,0.30536,0.89251,7.3445e-06,7.3445e-06,7.3445e-06
487,444.07,0.31972,0.87336,0.94558,0.95316,1,0.995,0.995,0.16477,0.30502,0.89292,6.9782e-06,6.9782e-06,6.9782e-06
488,444.871,0.3238,1.02895,0.99625,0.95372,1,0.995,0.995,0.16451,0.30527,0.89326,6.6119e-06,6.6119e-06,6.6119e-06
489,445.671,0.30923,0.86589,0.96295,0.95575,1,0.995,0.995,0.1649,0.30554,0.89408,6.2456e-06,6.2456e-06,6.2456e-06
490,446.477,0.28763,0.76859,0.946,0.95708,1,0.995,0.995,0.16447,0.30424,0.89457,5.8793e-06,5.8793e-06,5.8793e-06
491,470.331,0.27377,1.64427,0.9284,0.95529,1,0.995,0.995,0.16558,0.30029,0.8929,5.513e-06,5.513e-06,5.513e-06
492,471.133,0.27243,1.56004,0.96253,0.95724,1,0.995,0.995,0.16851,0.30006,0.89262,5.1467e-06,5.1467e-06,5.1467e-06
493,471.95,0.42175,1.91947,1.03321,0.95972,1,0.995,0.995,0.1717,0.30521,0.89297,4.7804e-06,4.7804e-06,4.7804e-06
494,472.748,0.29734,1.23621,0.9224,0.95869,1,0.995,0.99301,0.17528,0.31295,0.8932,4.4141e-06,4.4141e-06,4.4141e-06
495,473.552,0.31694,1.50007,1.02146,0.95752,1,0.995,0.99102,0.17771,0.32172,0.89334,4.0478e-06,4.0478e-06,4.0478e-06
496,474.424,0.3189,1.46222,0.97897,0.95704,1,0.995,0.99102,0.18166,0.32992,0.89436,3.6815e-06,3.6815e-06,3.6815e-06
497,475.23,0.29424,1.64438,0.91953,0.95609,1,0.995,0.99102,0.18382,0.33617,0.89493,3.3152e-06,3.3152e-06,3.3152e-06
498,476.016,0.28052,1.42234,0.92081,0.95477,1,0.995,0.99102,0.18656,0.35278,0.89485,2.9489e-06,2.9489e-06,2.9489e-06
499,476.804,0.26625,1.26085,0.96958,0.95402,1,0.995,0.99102,0.19113,0.36275,0.89605,2.5826e-06,2.5826e-06,2.5826e-06
500,477.601,0.35486,1.50715,1.07351,0.95335,1,0.995,0.99102,0.19424,0.36935,0.89758,2.2163e-06,2.2163e-06,2.2163e-06
